ID,QP1,QP2,QP3,QP4,QP5,QP6,QP7,QP8,QP9,QP10,QP11,QP12,QP13,QP14,QP15,QP16,QP17,QP18,QP19,QP20,QP21,QP22,QP23,QP24,QP25,QP26,QP27,QP28,QP29,QP30,QP31,QP32,QP33,QP34,QP35,QP36,QP37,QP38,QP39,QP40,QP41,QP42,QPTIME,PCLASSOverF,PCLASSOverU,PCLASSAllF,PCLASSAllU,PCLASSPIF,PCLASSPIU,PCLASSRWF,PCLASSRWU,PCLASSGenF,PCLASSGenU,PCLASSConF,PCLASSConU,PCLASSSophF,PCLASSSophU,PCLASSSEF,PCLASSSEU,PCLASSCUF,PCLASSCUU,PCLASSACF,PCLASSACU
145009384,1,3,4,4,1,1,2,2,2,1,5,4,1,5,4,4,2,3,2,1,3,2,2,4,4,5,2,5,1,5,4,2,4,4,1,3,4,5,5,2,3,5,9/8/13 17:29,83.33333333,5.555555556,92.30769231,0,100,0,100,0,100,0,100,0,83.33333333,0,85.71428571,0,83.33333333,0,85.71428571,0
154002314,4,4,4,3,3,3,3,3,3,4,4,3,4,3,4,5,5,5,4,4,5,5,4,4,4,5,3,3,3,3,4,3,3,3,3,3,3,4,3,5,3,5,9/8/13 17:31,30.55555556,27.77777778,30.76923077,23.07692308,50,0,0,0,62.5,25,50,25,16.66666667,50,42.85714286,14.28571429,0,50,0,57.14285714
144004668,4,2,3,5,4,2,2,3,4,2,3,4,2,4,5,4,1,3,3,4,2,3,2,5,3,4,1,4,1,3,4,2,3,2,1,3,2,2,4,2,3,2,9/8/13 18:29,50,25,53.84615385,19.23076923,33.33333333,0,50,25,62.5,25,75,25,33.33333333,33.33333333,57.14285714,14.28571429,66.66666667,33.33333333,42.85714286,28.57142857
144003745,1,4,3,3,2,1,2,3,3,2,4,3,1,4,4,3,1,2,4,1,2,2,2,4,5,5,3,4,1,5,4,1,3,4,1,4,4,4,4,1,2,4,9/8/13 18:37,86.11111111,0,88.46153846,0,83.33333333,0,100,0,87.5,0,75,0,100,0,100,0,100,0,85.71428571,0
145008551,2,4,4,2,2,3,2,4,1,5,4,5,1,4,5,5,5,3,4,2,2,2,1,4,4,5,3,5,2,4,4,2,4,4,1,3,4,5,4,1,4,4,9/8/13 19:02,77.77777778,11.11111111,88.46153846,3.846153846,100,0,100,0,100,0,100,0,100,0,85.71428571,0,83.33333333,0,71.42857143,14.28571429
145004601,4,4,3,2,4,3,2,5,4,3,4,5,2,5,2,3,0,2,2,4,5,4,2,4,4,4,2,5,2,5,4,2,4,3,2,4,5,3,3,4,2,3,9/8/13 19:09,48.57142857,28.57142857,50,26.92307692,83.33333333,0,100,0,37.5,25,0,50,16.66666667,66.66666667,71.42857143,0,33.33333333,50,0,85.71428571
144006244,4,4,4,5,3,2,2,4,3,2,3,2,1,4,4,5,1,3,5,2,2,1,3,4,4,4,3,4,1,4,4,1,2,3,2,3,4,3,3,2,4,4,9/8/13 19:32,69.44444444,5.555555556,69.23076923,7.692307692,83.33333333,0,100,0,87.5,0,75,0,66.66666667,0,42.85714286,0,66.66666667,16.66666667,57.14285714,28.57142857
145004419,5,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/8/13 20:35,0,2.777777778,0,3.846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,0,14.28571429
146009570,5,4,3,3,4,2,5,4,3,3,4,5,3,3,4,4,4,2,4,1,4,4,1,3,3,4,2,4,2,3,4,2,3,3,2,3,2,5,4,3,3,3,9/8/13 20:44,47.22222222,22.22222222,38.46153846,23.07692308,33.33333333,0,50,25,37.5,0,50,0,0,50,57.14285714,0,33.33333333,50,14.28571429,71.42857143
146004501,2,4,3,3,4,3,3,4,2,4,3,4,4,4,4,4,4,4,2,2,4,4,2,4,3,3,3,4,2,3,4,4,2,1,3,2,1,3,4,4,3,4,9/8/13 21:00,33.33333333,41.66666667,34.61538462,38.46153846,33.33333333,0,25,25,37.5,37.5,50,50,0,83.33333333,57.14285714,28.57142857,16.66666667,66.66666667,14.28571429,71.42857143
154005961,5,5,5,4,4,1,1,3,5,1,5,5,1,5,5,5,5,1,5,1,1,1,1,5,5,5,1,5,5,5,4,1,3,5,1,3,3,5,5,1,5,5,9/8/13 21:03,77.77777778,13.88888889,80.76923077,7.692307692,100,0,75,0,100,0,100,0,83.33333333,16.66666667,85.71428571,0,66.66666667,33.33333333,57.14285714,28.57142857
155003193,2,4,3,3,3,2,3,2,2,1,5,4,3,4,4,2,2,3,3,2,3,2,2,4,3,3,2,4,1,4,4,2,3,4,2,4,3,4,4,1,4,4,9/8/13 21:13,69.44444444,5.555555556,69.23076923,3.846153846,66.66666667,0,75,0,50,12.5,75,25,50,0,100,0,50,0,71.42857143,0
146008241,5,5,4,5,4,4,3,5,3,1,5,4,3,4,5,5,2,2,4,1,1,3,1,5,5,3,3,4,1,4,4,1,5,5,2,3,3,4,4,1,3,4,9/8/13 21:23,69.44444444,13.88888889,65.38461538,15.38461538,100,0,75,0,75,0,100,0,66.66666667,16.66666667,85.71428571,0,33.33333333,50,28.57142857,57.14285714
144008008,3,3,2,3,4,3,3,3,2,3,4,5,3,2,3,3,3,2,4,3,3,3,4,5,1,4,3,3,2,3,4,3,4,2,0,4,1,2,4,2,4,3,9/8/13 21:39,25.71428571,25.71428571,24,28,16.66666667,50,0,33.33333333,25,25,25,25,16.66666667,50,57.14285714,14.28571429,0,16.66666667,14.28571429,14.28571429
153000631,3,3,4,5,2,2,3,4,4,5,4,2,5,4,3,4,3,3,4,2,2,4,2,5,3,4,4,4,1,4,4,1,4,4,2,5,4,4,4,2,0,4,9/8/13 22:03,69.44444444,13.88888889,76.92307692,11.53846154,83.33333333,0,100,0,62.5,12.5,75,0,66.66666667,16.66666667,100,0,66.66666667,16.66666667,57.14285714,28.57142857
145006261,4,4,3,3,3,4,2,4,3,2,4,4,3,4,4,3,3,2,4,3,3,3,3,4,4,4,3,4,3,4,3,3,4,3,4,3,4,4,3,3,2,3,9/8/13 22:04,38.88888889,13.88888889,34.61538462,15.38461538,83.33333333,0,75,25,37.5,0,25,0,16.66666667,0,28.57142857,0,0,33.33333333,0,42.85714286
144008098,3,4,4,5,3,2,3,4,3,2,4,4,3,4,3,4,2,3,4,2,2,4,2,4,4,4,5,4,1,4,4,2,4,2,1,3,3,4,3,3,4,4,9/8/13 22:16,61.11111111,13.88888889,57.69230769,11.53846154,100,0,75,0,50,12.5,25,25,33.33333333,33.33333333,71.42857143,0,50,0,28.57142857,28.57142857
144008641,3,4,4,4,3,5,5,4,4,4,4,4,3,2,3,4,4,3,3,5,4,5,4,3,5,4,4,3,3,4,4,3,4,2,3,3,4,3,3,4,5,4,9/8/13 22:26,25,36.11111111,30.76923077,30.76923077,66.66666667,16.66666667,50,0,50,25,25,50,16.66666667,66.66666667,28.57142857,14.28571429,0,33.33333333,0,71.42857143
,3,4,5,4,3,1,3,4,3,1,4,3,1,4,5,5,2,1,5,1,1,3,1,5,4,5,4,4,1,5,4,1,1,4,2,5,5,1,5,1,5,4,9/8/13 22:42,80.55555556,8.333333333,84.61538462,3.846153846,100,0,100,0,100,0,100,0,66.66666667,0,100,0,66.66666667,0,42.85714286,14.28571429
146001859,2,4,4,5,4,3,3,5,5,2,5,5,4,2,4,5,3,2,4,2,2,3,2,3,2,4,3,4,1,5,4,2,3,4,3,4,2,1,5,2,2,4,9/8/13 23:23,61.11111111,22.22222222,61.53846154,23.07692308,66.66666667,33.33333333,50,25,75,25,100,0,50,33.33333333,85.71428571,0,50,33.33333333,42.85714286,28.57142857
140000713,5,5,2,3,5,3,4,2,5,4,4,2,4,2,4,5,5,1,5,5,3,2,5,3,5,2,3,5,2,5,4,4,3,5,1,4,4,4,2,3,5,4,9/9/13 0:40,52.77777778,33.33333333,50,34.61538462,66.66666667,33.33333333,100,0,62.5,25,75,0,50,16.66666667,42.85714286,42.85714286,0,66.66666667,28.57142857,28.57142857
144005288,3,3,4,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,4,4,4,5,3,4,3,3,4,4,2,2,3,3,4,4,4,3,4,9/9/13 8:41,28.57142857,14.28571429,36,12,33.33333333,0,25,0,37.5,25,0,50,60,40,42.85714286,14.28571429,20,20,33.33333333,16.66666667
145001987,2,3,4,3,2,3,3,3,4,1,5,3,2,3,4,4,4,4,4,3,5,3,1,5,3,4,2,4,2,4,4,2,3,4,3,3,4,2,3,2,3,4,9/9/13 9:14,58.33333333,11.11111111,65.38461538,3.846153846,66.66666667,0,75,0,87.5,0,100,0,50,16.66666667,71.42857143,0,66.66666667,16.66666667,42.85714286,14.28571429
147000175,1,5,4,4,4,3,1,4,4,1,5,4,3,3,4,4,2,2,5,2,2,2,1,4,4,3,2,3,3,3,4,2,2,2,3,3,3,3,3,4,3,3,9/9/13 9:14,50,13.88888889,42.30769231,15.38461538,50,0,0,0,37.5,25,50,50,50,50,57.14285714,0,50,16.66666667,42.85714286,42.85714286
145004260,3,4,2,4,5,5,4,3,4,4,3,5,5,4,0,4,3,2,5,4,2,2,4,4,3,3,5,4,5,4,4,5,4,5,4,4,3,4,2,4,3,5,9/9/13 9:40,40,40,40,36,50,16.66666667,50,25,42.85714286,28.57142857,66.66666667,33.33333333,50,33.33333333,42.85714286,42.85714286,16.66666667,66.66666667,28.57142857,42.85714286
146009746,4,5,4,2,2,3,2,2,4,2,5,3,0,2,4,5,2,1,4,2,1,2,1,4,4,4,2,4,2,4,4,2,4,4,2,4,4,5,4,1,2,5,9/9/13 9:42,88.57142857,5.714285714,88,8,83.33333333,16.66666667,100,0,100,0,100,0,100,0,100,0,60,20,71.42857143,14.28571429
145006802,4,2,5,4,4,3,2,3,2,2,5,2,3,4,3,3,2,1,5,1,5,4,1,2,1,4,4,4,1,5,4,5,4,3,2,2,3,4,4,3,3,4,9/9/13 9:45,50,27.77777778,38.46153846,30.76923077,83.33333333,16.66666667,75,0,25,12.5,0,0,0,66.66666667,57.14285714,42.85714286,0,66.66666667,0,57.14285714
143009825,3,4,4,4,1,1,5,5,3,4,5,5,2,4,4,4,2,2,2,2,5,2,2,4,4,4,2,5,1,5,4,5,4,4,2,4,4,5,4,2,2,4,9/9/13 11:40,80.55555556,16.66666667,84.61538462,11.53846154,100,0,100,0,100,0,100,0,83.33333333,16.66666667,85.71428571,14.28571429,50,33.33333333,57.14285714,28.57142857
152007101,4,4,4,5,2,4,3,3,3,1,5,3,2,4,4,4,3,2,3,2,2,4,2,5,5,5,3,4,1,4,4,1,2,4,2,4,4,3,4,1,2,5,9/9/13 11:50,75,8.333333333,84.61538462,11.53846154,100,0,100,0,100,0,100,0,83.33333333,16.66666667,100,0,66.66666667,33.33333333,42.85714286,42.85714286
144006605,4,4,3,3,2,1,2,2,4,3,4,4,2,3,4,4,3,1,4,1,3,3,2,4,4,5,2,4,2,4,4,2,3,4,3,3,3,4,3,2,2,3,9/9/13 12:32,63.88888889,5.555555556,61.53846154,3.846153846,66.66666667,0,50,0,87.5,0,100,0,66.66666667,0,57.14285714,0,66.66666667,16.66666667,57.14285714,14.28571429
145008061,3,5,1,5,1,2,3,4,4,2,5,3,2,3,4,4,2,1,4,1,2,1,1,5,4,4,4,4,1,4,4,1,4,4,3,2,2,4,4,2,3,5,9/9/13 13:27,75,13.88888889,73.07692308,15.38461538,66.66666667,16.66666667,50,25,100,0,100,0,100,0,85.71428571,14.28571429,83.33333333,0,71.42857143,14.28571429
145002488,2,3,5,4,3,1,4,2,2,2,4,5,1,5,5,5,2,4,4,2,2,2,1,5,4,5,5,5,2,5,4,2,3,4,1,2,5,5,5,2,5,5,9/9/13 13:32,83.33333333,11.11111111,92.30769231,3.846153846,100,0,100,0,100,0,100,0,83.33333333,0,85.71428571,14.28571429,83.33333333,0,85.71428571,0
146003581,5,5,5,3,2,1,4,4,5,2,5,3,2,5,5,5,2,2,5,2,2,3,1,5,5,5,3,5,5,5,4,0,5,5,1,5,5,5,5,1,3,5,9/9/13 13:33,82.85714286,8.571428571,88,8,100,0,100,0,100,0,100,0,83.33333333,0,100,0,80,20,57.14285714,28.57142857
145008228,5,3,1,4,5,4,5,5,5,2,5,5,5,2,3,3,1,4,5,5,5,4,2,3,1,1,5,2,1,2,4,2,2,1,3,2,1,3,1,5,3,3,9/9/13 13:45,19.44444444,61.11111111,11.53846154,69.23076923,16.66666667,83.33333333,0,75,0,62.5,0,50,0,100,42.85714286,28.57142857,16.66666667,83.33333333,0,100
144009052,2,5,4,5,3,1,2,3,5,2,5,4,3,4,4,2,1,3,4,2,2,3,3,3,4,5,3,5,1,5,4,1,2,3,1,2,4,1,4,2,2,5,9/9/13 14:14,63.88888889,11.11111111,65.38461538,7.692307692,100,0,100,0,62.5,12.5,50,25,50,0,57.14285714,14.28571429,66.66666667,0,57.14285714,0
146009503,2,4,4,4,2,1,2,3,3,3,4,4,5,3,4,3,2,3,3,1,2,3,1,5,4,5,1,5,1,4,4,2,0,4,1,3,3,4,4,1,1,5,9/9/13 14:32,69.44444444,5.555555556,73.07692308,3.846153846,83.33333333,0,75,0,75,12.5,75,0,83.33333333,0,85.71428571,0,83.33333333,16.66666667,71.42857143,0
144007414,5,4,5,5,5,4,4,2,1,4,5,5,5,3,4,3,1,2,5,1,5,5,1,2,4,3,4,4,2,4,4,5,4,1,2,3,4,5,3,4,4,4,9/9/13 16:02,50,36.11111111,42.30769231,38.46153846,83.33333333,0,100,0,37.5,37.5,25,50,16.66666667,83.33333333,42.85714286,28.57142857,0,100,14.28571429,85.71428571
144009934,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/9/13 16:07,0,2.777777778,0,3.846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,0,14.28571429
146007249,4,5,3,3,3,2,2,3,4,3,3,3,3,4,3,5,3,2,4,3,2,3,2,3,2,4,3,4,2,4,4,2,3,3,1,2,4,3,3,3,3,4,9/9/13 16:17,44.44444444,8.333333333,46.15384615,11.53846154,50,16.66666667,100,0,37.5,12.5,25,0,16.66666667,16.66666667,42.85714286,14.28571429,50,16.66666667,28.57142857,14.28571429
144003460,4,4,3,4,4,4,4,3,3,2,0,3,4,3,3,4,2,3,3,2,4,3,3,3,4,2,2,3,3,4,3,4,2,3,3,4,2,3,3,3,3,2,9/9/13 16:19,25.71428571,25.71428571,16,36,40,0,25,25,25,37.5,25,0,16.66666667,33.33333333,16.66666667,33.33333333,0,100,0,57.14285714
143008776,3,4,4,3,3,2,3,4,4,2,3,2,3,4,2,2,2,1,3,1,2,2,1,2,3,3,2,3,1,5,4,2,2,4,2,3,2,2,3,1,3,4,9/9/13 16:44,55.55555556,16.66666667,46.15384615,19.23076923,50,0,50,25,37.5,25,50,50,66.66666667,0,42.85714286,14.28571429,50,0,57.14285714,14.28571429
144009934,3,2,1,5,1,3,3,5,2,1,1,4,3,1,2,3,3,4,3,4,5,3,3,4,1,2,2,2,4,0,4,2,3,2,3,3,3,3,3,3,3,3,9/9/13 16:45,14.28571429,42.85714286,12,40,0,100,0,33.33333333,0,50,0,50,16.66666667,50,28.57142857,14.28571429,33.33333333,16.66666667,14.28571429,28.57142857
142008393,3,3,3,4,4,2,4,4,2,2,4,4,2,4,4,4,2,3,4,2,3,3,2,4,3,4,3,4,1,5,4,3,3,3,1,3,4,3,3,3,3,4,9/9/13 17:11,52.77777778,8.333333333,53.84615385,7.692307692,66.66666667,0,100,0,62.5,0,50,0,0,16.66666667,57.14285714,0,33.33333333,16.66666667,14.28571429,28.57142857
144006777,3,4,5,5,3,2,4,4,3,1,5,4,2,5,4,5,2,1,5,3,5,3,1,5,5,5,2,5,1,5,4,1,2,4,1,2,5,4,4,2,1,4,9/9/13 17:31,77.77777778,11.11111111,76.92307692,11.53846154,100,0,100,0,100,0,100,0,50,16.66666667,85.71428571,14.28571429,50,16.66666667,28.57142857,28.57142857
146001323,5,4,3,4,4,4,3,3,2,2,4,4,1,4,3,3,2,2,5,1,3,2,2,5,2,4,3,4,2,3,4,4,4,3,2,2,4,4,3,3,4,4,9/9/13 17:43,52.77777778,19.44444444,42.30769231,23.07692308,50,16.66666667,75,0,37.5,12.5,0,0,16.66666667,33.33333333,57.14285714,28.57142857,16.66666667,66.66666667,14.28571429,42.85714286
147009118,1,2,3,3,2,2,2,3,3,2,4,3,1,4,4,5,2,1,2,2,2,3,3,4,4,4,3,4,2,4,4,1,3,5,1,4,2,3,4,1,3,4,9/9/13 18:06,72.22222222,8.333333333,80.76923077,3.846153846,83.33333333,0,75,25,100,0,100,0,83.33333333,0,85.71428571,0,100,0,71.42857143,0
144009924,3,4,4,3,4,2,3,3,4,3,4,3,3,4,4,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,4,9/9/13 21:33,27.77777778,2.777777778,26.92307692,3.846153846,50,0,0,0,25,0,25,0,0,16.66666667,42.85714286,0,33.33333333,16.66666667,14.28571429,14.28571429
144007070,4,2,5,5,3,2,3,4,4,1,4,5,3,5,5,4,2,2,4,4,4,4,2,4,4,4,3,4,2,4,4,1,2,4,1,4,5,3,4,2,4,4,9/9/13 22:04,69.44444444,19.44444444,76.92307692,15.38461538,100,0,100,0,87.5,0,100,0,50,33.33333333,100,0,33.33333333,33.33333333,28.57142857,57.14285714
154009503,4,4,5,3,4,1,4,3,3,2,4,4,1,4,4,5,1,1,2,1,2,3,1,5,5,5,1,5,1,5,4,2,4,4,1,2,4,3,4,1,4,5,9/10/13 11:56,77.77777778,13.88888889,80.76923077,11.53846154,100,0,100,0,100,0,100,0,66.66666667,16.66666667,85.71428571,14.28571429,66.66666667,33.33333333,42.85714286,28.57142857
145001289,1,5,1,5,5,1,1,5,5,1,5,1,1,5,5,5,1,1,5,1,1,5,1,5,5,5,5,5,1,5,4,1,1,3,1,5,5,1,5,1,1,5,9/10/13 11:58,80.55555556,16.66666667,80.76923077,15.38461538,83.33333333,16.66666667,100,0,87.5,0,75,0,50,33.33333333,100,0,83.33333333,16.66666667,57.14285714,42.85714286
146000927,4,3,2,3,3,3,3,4,3,2,3,4,3,4,4,4,3,3,4,2,3,3,2,4,3,3,4,4,2,3,4,3,3,4,3,2,3,3,3,3,3,3,9/10/13 12:12,30.55555556,16.66666667,26.92307692,15.38461538,33.33333333,16.66666667,25,0,37.5,0,75,0,16.66666667,0,28.57142857,14.28571429,0,16.66666667,0,28.57142857
145000217,4,2,2,3,5,3,2,4,3,5,4,3,4,4,5,4,3,4,4,4,4,4,3,3,5,3,3,2,2,2,4,2,3,3,4,2,4,1,4,2,4,2,9/10/13 13:52,30.55555556,47.22222222,34.61538462,46.15384615,50,50,25,75,50,25,75,0,33.33333333,50,42.85714286,28.57142857,16.66666667,66.66666667,14.28571429,71.42857143
150001499,4,5,5,5,4,2,4,5,5,1,5,3,1,5,2,4,1,3,4,1,2,1,1,5,5,5,4,5,1,5,4,1,2,5,1,5,3,3,5,1,2,5,9/10/13 15:12,75,13.88888889,80.76923077,15.38461538,100,0,75,0,87.5,12.5,75,25,83.33333333,16.66666667,100,0,66.66666667,33.33333333,57.14285714,42.85714286
140008082,5,0,4,4,3,3,3,3,3,3,3,3,4,2,3,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,9/10/13 15:14,17.14285714,22.85714286,19.23076923,19.23076923,33.33333333,16.66666667,50,0,12.5,12.5,0,0,16.66666667,16.66666667,14.28571429,14.28571429,0,50,0,28.57142857
140000390,3,4,4,3,2,4,3,5,3,1,3,5,2,4,4,2,3,4,4,4,2,2,2,4,3,4,1,4,2,4,4,2,2,4,3,2,2,2,4,2,4,3,9/10/13 15:16,58.33333333,25,61.53846154,19.23076923,66.66666667,0,50,25,62.5,12.5,75,25,83.33333333,0,57.14285714,14.28571429,66.66666667,16.66666667,57.14285714,28.57142857
139008777,3,5,3,5,2,4,3,3,3,1,5,5,3,1,5,4,4,2,4,1,1,3,1,5,4,4,3,5,1,4,4,1,2,4,1,1,2,1,4,1,3,3,9/10/13 15:22,61.11111111,19.44444444,61.53846154,15.38461538,66.66666667,16.66666667,75,25,75,0,100,0,83.33333333,0,71.42857143,14.28571429,50,16.66666667,42.85714286,14.28571429
146003312,3,5,4,5,3,3,3,4,3,2,4,4,2,3,5,4,3,3,5,1,3,4,2,5,4,4,3,5,1,4,4,3,4,4,2,3,4,3,5,2,4,3,9/10/13 15:51,58.33333333,8.333333333,61.53846154,7.692307692,83.33333333,0,100,0,87.5,0,100,0,50,16.66666667,57.14285714,0,16.66666667,0,14.28571429,28.57142857
145000318,1,1,4,5,5,2,2,5,3,1,4,5,3,4,3,5,1,1,2,1,5,5,1,3,3,3,1,5,1,2,4,1,5,3,1,2,1,3,4,4,3,3,9/10/13 16:38,47.22222222,30.55555556,42.30769231,30.76923077,66.66666667,16.66666667,50,50,12.5,12.5,25,25,0,66.66666667,57.14285714,14.28571429,50,33.33333333,28.57142857,71.42857143
146000217,3,5,2,4,3,3,2,4,3,1,2,3,1,5,5,5,1,1,5,1,1,2,1,0,3,5,1,5,1,3,4,1,3,4,2,2,5,3,4,1,1,1,9/10/13 16:53,65.71428571,14.28571429,60,20,33.33333333,33.33333333,75,0,75,12.5,100,0,66.66666667,0,50,50,50,0,42.85714286,14.28571429
144006342,3,3,5,5,2,1,2,4,5,2,5,5,1,5,3,5,3,2,5,2,1,4,3,4,5,5,2,5,1,5,4,1,5,4,1,3,5,3,5,1,2,5,9/10/13 17:49,72.22222222,8.333333333,76.92307692,7.692307692,100,0,100,0,87.5,0,75,0,83.33333333,16.66666667,71.42857143,0,83.33333333,0,57.14285714,28.57142857
144006847,4,4,5,4,5,4,5,5,5,5,5,4,4,3,3,3,3,3,2,5,2,4,3,3,1,5,3,2,3,3,4,4,2,4,3,2,3,4,1,1,2,4,9/10/13 19:05,25,41.66666667,26.92307692,42.30769231,33.33333333,33.33333333,0,25,50,25,50,0,50,50,28.57142857,42.85714286,16.66666667,83.33333333,28.57142857,71.42857143
146003853,4,3,3,3,5,3,3,4,3,2,5,5,2,3,3,4,2,1,4,2,1,2,3,5,3,4,3,4,1,4,4,1,2,3,3,4,2,2,4,2,3,5,9/10/13 20:06,55.55555556,16.66666667,53.84615385,15.38461538,50,0,50,25,62.5,0,50,0,50,16.66666667,85.71428571,0,50,33.33333333,42.85714286,42.85714286
144004381,2,5,5,3,2,2,1,4,2,2,4,4,2,4,2,5,2,2,2,2,2,2,1,4,4,4,2,4,1,4,4,2,2,4,1,2,5,4,4,2,2,5,9/10/13 20:17,86.11111111,13.88888889,88.46153846,11.53846154,100,0,100,0,87.5,12.5,75,25,100,0,85.71428571,14.28571429,100,0,85.71428571,14.28571429
144004918,4,5,4,5,4,1,3,3,4,2,4,5,2,5,4,5,2,1,4,2,2,2,1,4,5,5,2,3,1,5,4,1,1,4,1,4,5,2,5,1,3,4,9/10/13 20:53,83.33333333,11.11111111,84.61538462,7.692307692,83.33333333,0,75,0,100,0,100,0,83.33333333,16.66666667,100,0,66.66666667,33.33333333,57.14285714,28.57142857
144009729,5,4,5,5,1,1,3,1,3,2,5,3,4,5,5,4,1,3,3,1,2,2,1,5,5,5,4,5,1,5,4,2,5,5,2,3,3,4,4,2,3,4,9/10/13 21:15,77.77777778,8.333333333,84.61538462,7.692307692,100,0,75,0,87.5,12.5,100,0,100,0,85.71428571,0,66.66666667,33.33333333,85.71428571,14.28571429
151000574,4,4,4,5,3,2,3,4,1,3,5,4,2,3,3,4,2,2,4,2,3,3,3,4,3,3,3,3,1,3,4,2,2,4,2,3,2,4,3,2,3,3,9/10/13 23:02,47.22222222,11.11111111,38.46153846,11.53846154,33.33333333,0,25,25,50,0,75,0,33.33333333,0,42.85714286,0,50,16.66666667,28.57142857,28.57142857
144004827,3,5,2,4,5,4,3,5,4,2,5,5,5,1,4,5,1,5,5,2,4,3,2,5,3,4,5,3,1,5,4,2,2,3,1,5,1,3,4,2,5,4,9/11/13 8:17,52.77777778,30.55555556,50,30.76923077,33.33333333,33.33333333,50,25,62.5,12.5,75,0,16.66666667,33.33333333,100,0,16.66666667,66.66666667,14.28571429,57.14285714
144008559,2,3,4,3,2,2,2,3,2,2,4,3,2,3,3,4,3,3,4,2,3,2,2,3,4,4,3,3,2,3,4,2,4,4,2,3,4,2,3,2,3,4,9/11/13 8:57,58.33333333,2.777777778,65.38461538,0,50,0,50,0,87.5,0,75,0,83.33333333,0,57.14285714,0,83.33333333,0,71.42857143,0
144009438,4,4,3,4,2,3,4,3,2,4,3,2,5,0,3,4,4,4,3,3,2,4,2,4,4,4,3,3,2,2,4,2,4,3,3,0,4,2,2,4,3,3,9/11/13 9:48,35.29411765,29.41176471,37.5,25,20,20,25,25,37.5,25,25,25,50,33.33333333,50,16.66666667,50,33.33333333,28.57142857,42.85714286
145004669,4,2,3,5,3,2,3,4,5,3,4,2,2,3,4,5,3,3,2,1,2,4,5,3,4,4,2,5,2,4,4,1,4,3,2,2,4,4,5,2,3,4,9/11/13 11:32,58.33333333,19.44444444,61.53846154,19.23076923,66.66666667,0,100,0,87.5,0,75,0,50,16.66666667,57.14285714,28.57142857,66.66666667,16.66666667,42.85714286,42.85714286
127006822,5,5,3,5,5,3,1,5,5,1,5,5,1,5,3,5,5,3,5,1,5,1,1,5,3,5,3,5,1,5,4,3,1,1,1,5,5,1,5,5,5,0,9/11/13 11:33,54.28571429,25.71428571,56,24,66.66666667,0,100,0,42.85714286,28.57142857,25,50,16.66666667,66.66666667,83.33333333,0,16.66666667,50,14.28571429,71.42857143
145002713,2,4,5,3,3,2,4,3,4,1,5,1,3,5,4,5,2,3,1,1,2,2,2,5,5,5,2,5,1,5,4,1,3,4,1,4,2,3,4,1,1,5,9/11/13 12:55,80.55555556,5.555555556,84.61538462,3.846153846,100,0,75,25,87.5,0,100,0,83.33333333,0,100,0,66.66666667,0,71.42857143,0
144009772,3,2,5,4,2,2,3,4,4,2,5,3,3,5,4,3,2,2,4,1,1,3,3,5,4,4,5,5,1,3,4,3,3,5,2,4,5,4,3,1,2,3,9/11/13 13:50,63.88888889,8.333333333,61.53846154,3.846153846,83.33333333,0,75,0,62.5,0,75,0,83.33333333,0,42.85714286,0,50,0,57.14285714,14.28571429
146003679,3,5,5,3,3,2,3,1,4,4,5,3,1,5,4,4,1,2,4,1,2,3,2,5,5,4,1,5,1,4,4,2,3,4,3,3,4,4,4,2,4,3,9/11/13 14:44,77.77777778,2.777777778,76.92307692,0,100,0,75,0,87.5,0,100,0,66.66666667,0,71.42857143,0,66.66666667,0,57.14285714,0
144007688,4,4,4,4,3,2,3,4,3,2,3,3,4,2,4,4,3,2,3,2,2,2,2,4,3,5,5,5,2,3,4,1,4,4,3,0,3,5,3,2,4,4,9/11/13 16:07,57.14285714,14.28571429,56,16,33.33333333,16.66666667,25,0,75,12.5,100,0,66.66666667,0,66.66666667,0,50,33.33333333,57.14285714,28.57142857
144005796,3,4,3,4,3,2,2,4,3,1,3,5,2,5,3,5,3,3,3,3,2,3,3,4,3,2,2,3,2,4,4,3,3,3,2,3,4,5,4,2,4,3,9/11/13 16:08,44.44444444,8.333333333,42.30769231,7.692307692,33.33333333,0,75,0,37.5,12.5,50,0,33.33333333,0,28.57142857,0,50,0,42.85714286,14.28571429
145004804,3,3,3,4,3,3,3,4,4,3,3,4,2,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,2,3,4,2,3,3,1,4,4,4,3,2,3,3,9/11/13 18:48,30.55555556,5.555555556,34.61538462,3.846153846,16.66666667,0,75,0,50,0,50,0,16.66666667,0,28.57142857,0,33.33333333,0,14.28571429,14.28571429
