"Theta1","Theta2","Theta3","Theta4","Theta5","J1","J2","J3","J4","J5","J6","J7","J8","J9","J10","J11","J12","J13","J14","J15","J16","J17","J18","J19","J20","J21","J22","J23","J24","J25","J26","J27","J28","J29","J30","J31","J32","J33","J34","J35","J36","J37","J38","J39","J40","J41","J42","J43","J44","J45","J46","J47","J48","J49","J50","J51","J52","J53","J54","J55","J56","J57","J58","J59","J60","J61","J62","J63","J64","J65","J66","J67","J68","J69","J70","J71","J72","J73","J74","J75","J76","J77","J78","J79","J80","J81","J82","J83","J84","J85","J86","J87","J88","J89","J90","J91","J92","J93","J94","J95","J96","J97","J98","J99","J100"
-0.591483389244663,2.05652327348191,-0.9112580905795,-0.637410798908298,0.0541153007721042,3,1,2,4,3,3,1,1,2,4,1,2,3,1,3,2,3,1,2,1,1,1,1,2,1,2,1,5,5,2,3,3,4,2,1,3,2,1,5,3,1,2,1,1,1,4,2,3,1,1,5,1,1,2,1,3,1,3,1,3,2,1,2,1,1,1,1,4,2,3,3,4,1,3,2,1,1,2,1,1,5,5,2,5,3,2,1,4,2,1,2,2,5,4,1,1,5,2,4,5
0.255451581091809,0.0277923220894857,-0.046550754119518,0.825410817091075,-0.29528281778382,1,2,2,5,3,5,4,4,2,4,5,4,2,4,5,2,5,5,1,1,3,4,2,3,5,2,3,3,5,5,3,5,1,4,5,5,4,5,4,3,2,4,5,4,1,4,3,5,1,5,3,4,4,5,5,1,3,3,2,5,5,2,4,4,4,2,1,4,4,4,1,5,4,1,2,1,1,1,5,2,1,4,4,5,5,2,4,4,3,2,2,1,2,2,1,1,3,4,5,3
0.280803347597322,0.778596993290332,-0.441863748039241,0.00361092316719464,0.139367278400922,5,2,4,5,5,5,4,3,1,1,1,1,3,1,5,2,4,2,4,1,1,1,4,1,1,5,1,5,5,3,5,4,1,1,3,3,3,2,4,3,1,1,3,5,2,1,2,5,1,2,5,5,3,2,1,3,1,3,2,5,5,3,2,5,4,1,1,1,2,3,2,5,2,5,2,2,1,2,1,5,5,4,4,5,5,2,5,4,3,4,5,5,1,5,4,1,5,4,5,4
-0.27535784249514,-1.39318616715233,0.340802436592289,0.829332489608186,1.13209508012103,1,3,2,2,3,4,1,5,3,4,3,2,4,1,3,2,5,2,5,1,1,1,2,5,4,4,3,1,5,5,5,4,4,3,1,5,4,5,5,2,1,5,2,5,3,3,3,5,1,5,5,2,5,5,5,3,5,5,1,1,5,3,5,3,4,1,3,2,2,2,3,3,4,5,2,2,5,3,1,3,2,1,2,1,5,1,4,1,2,4,2,1,3,2,1,1,1,1,1,4
-0.640916718388606,-0.500983754410433,-1.49421039647523,0.408548334537026,-0.335454265732994,1,3,1,5,3,1,5,3,1,4,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,4,1,1,4,1,1,1,1,4,1,3,4,3,2,3,2,3,2,4,1,3,3,3,2,1,1,3,4,2,1,1,1,3,3,5,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,5,1,2,4,1,5,2,5,2,2,1,1,5,1,3,3
-0.457340037038124,-2.41815910908013,0.215697409999176,0.936401696294544,1.36739053552063,2,3,4,4,1,3,1,5,2,5,1,4,2,1,3,1,1,5,2,1,2,1,1,4,2,4,3,2,4,5,3,1,2,4,3,5,4,2,2,1,3,2,3,1,3,3,2,2,5,4,3,4,3,2,3,4,3,3,4,4,5,2,5,2,1,3,1,3,2,2,1,1,4,1,1,1,3,4,1,2,1,1,1,1,3,1,1,4,1,1,2,1,1,1,1,1,3,2,1,1
-0.895956390194723,1.61598389574233,-2.38537216245299,2.08358157909591,0.937434029402384,2,2,5,3,1,3,1,1,1,5,1,4,2,1,3,1,4,2,1,1,1,1,2,3,5,2,3,3,4,4,3,2,1,3,1,3,4,5,4,3,4,2,2,1,3,2,3,2,1,2,3,1,1,1,2,2,5,3,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,1,2,3,3,3,4,4,2,1,2,2,4,2,1,2,4,1,3,3
-1.52111763782446,1.10053997419914,-1.25640262118964,-1.2709176835471,-1.2552264619601,1,1,4,1,1,1,1,1,1,3,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,5,1,1,2,1,1,1,1,3,1,3,3,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,3,2,1,3,1,1,5,1,1,3,1
-1.20251904698953,-0.0956959731654786,0.974374197725978,-0.930919621323608,-1.59432948390909,1,1,1,3,1,1,1,2,1,4,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,3,2,1,2,4,4,3,5,1,2,3,2,2,2,1,3,1,1,2,1,1,1,4,1,1,2,2,1,1,1,3,2,2,2,1,2,2,1,5,4,1,2,3
0.0608575622452859,-0.522456564556857,1.30093475951853,-1.4112419136048,-1.90118556898291,4,3,4,4,5,5,3,5,1,4,1,4,2,3,2,2,1,5,1,4,1,4,1,3,2,2,1,1,2,1,1,2,1,1,1,5,1,2,1,3,1,2,3,2,3,2,4,4,1,2,3,1,1,2,1,5,4,3,1,5,5,4,4,5,5,4,2,5,5,4,4,3,4,1,5,1,1,5,1,5,5,2,4,5,4,1,5,2,2,5,4,1,1,3,1,1,3,1,3,5
-1.3728032945769,-0.820032885187654,-0.817305244919996,0.375871304469649,1.38624137833902,1,1,1,4,1,1,3,1,2,4,1,4,3,1,3,1,1,1,1,1,1,1,1,1,1,5,1,5,4,1,1,1,4,3,4,3,3,2,4,2,3,2,2,1,1,3,2,1,1,2,4,1,3,1,4,4,4,3,1,1,2,3,1,3,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1
-0.224797991797406,-0.638158956572662,-0.198103854438857,-1.22031211958477,0.499275885130308,4,3,1,3,1,5,2,4,2,1,1,4,4,1,5,2,2,2,2,1,5,1,1,4,4,4,3,3,5,4,1,5,1,4,4,5,3,5,2,3,2,2,1,1,3,2,2,2,4,1,3,1,3,1,1,1,5,5,1,5,4,4,1,1,4,5,1,4,2,4,2,1,3,1,4,2,1,3,5,2,1,3,2,3,3,1,4,3,2,4,2,1,3,2,1,1,4,1,2,4
-0.578312329522768,0.899337846687181,0.425390029544723,-0.255242208265397,0.609604591808804,4,1,2,2,4,1,3,4,2,2,3,3,2,1,3,2,3,5,2,1,1,1,1,4,5,5,5,3,4,4,1,1,1,2,1,5,3,4,4,3,2,4,5,1,2,3,1,5,2,2,3,1,3,3,1,3,5,1,1,4,5,4,1,4,4,5,5,4,4,1,1,5,5,5,3,1,1,2,1,5,5,3,2,1,3,1,3,4,3,1,2,5,4,1,1,5,3,4,3,4
0.0534044049726244,1.34611279843775,0.542597916216285,-2.12894002075045,-0.344299681608119,2,2,4,4,1,3,4,2,3,4,3,2,3,1,3,1,3,4,1,1,1,1,2,2,2,1,3,3,4,5,4,1,1,1,1,4,3,4,2,3,4,1,1,1,3,1,4,4,1,1,3,5,1,1,3,3,3,1,1,3,5,3,4,5,5,5,3,3,5,2,2,4,4,5,1,3,2,1,5,3,3,1,4,5,5,2,4,4,2,3,5,1,4,3,1,5,4,4,4,4
0.483462472676133,0.608740162142825,1.05798952676985,-0.304128415153927,0.631996604840867,5,4,4,5,5,5,4,3,2,4,3,5,5,3,3,5,2,5,5,5,1,5,5,3,4,4,5,3,4,5,3,4,3,4,4,5,4,5,5,5,5,2,5,3,3,4,2,4,5,1,5,1,4,5,1,3,5,3,3,1,5,4,5,5,4,5,5,5,5,5,2,3,4,1,3,2,2,4,4,4,2,3,4,5,5,5,5,2,3,3,5,5,3,3,5,1,3,4,3,4
-0.073712445118517,-0.0479393083418435,0.723214829261086,0.830194599400836,-0.466026221927173,1,2,4,4,4,1,3,1,2,4,1,2,4,2,5,2,5,2,2,1,2,3,5,1,4,2,1,5,4,3,3,2,1,4,3,3,1,3,1,3,4,5,2,4,3,5,2,2,5,1,3,1,5,5,1,3,5,3,5,4,5,2,5,5,4,3,4,2,4,3,3,5,3,5,2,4,3,4,1,3,2,1,2,5,2,1,4,4,3,4,2,5,1,2,1,5,3,3,4,4
-0.325731414220027,0.0447198096298076,-0.601592931678641,-1.46524569741721,-0.632337700771202,5,3,4,3,1,1,1,2,2,4,1,4,2,1,5,2,1,2,2,1,1,1,4,3,2,4,2,5,5,4,1,3,1,4,3,5,3,5,2,3,1,1,4,3,1,2,2,3,1,2,3,1,1,1,1,2,1,4,1,1,5,1,3,1,1,2,1,4,1,2,1,1,3,1,4,2,1,1,1,3,1,5,4,4,3,2,3,2,2,4,2,5,1,3,4,5,5,2,3,3
-0.190986982460435,-2.14326480699802,-0.450917615136068,0.109517169393183,0.161441187328034,4,3,4,4,3,1,4,3,2,1,1,2,2,2,3,2,1,5,1,1,1,1,5,5,1,3,1,3,4,5,1,5,2,4,3,1,3,4,3,3,4,2,2,2,3,1,2,3,1,2,3,4,3,1,1,3,2,4,1,1,5,4,1,3,4,3,1,2,4,1,2,4,5,5,2,1,1,1,4,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,1,3
-0.973495346858562,-0.592558552218486,-0.497726783522763,1.44265391535206,-0.623460901987626,1,1,4,4,1,2,4,3,1,1,1,4,1,1,3,1,2,2,2,1,1,1,2,3,2,5,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,3,2,3,4,1,5,2,1,1,1,2,1,2,4,1,4,1,4,5,2,1,1,1,1,3,1,1,4,1,2,1,1,1,2,4,2,3,1,1,1,1,2,1,3,1,1,2,2,3,2,4,2,1,1,1,4,1,1,3
-1.40644600764893,-0.463268386532729,-0.442337516711895,-1.87237354309109,-0.854512781698813,1,1,1,3,1,1,1,1,2,4,1,2,1,1,5,1,1,1,2,1,1,1,1,2,1,2,3,1,2,1,3,3,1,1,3,5,1,2,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,5,2,2,1,4,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,2,2,1,1,4,1,1,3
1.03081971905388,-0.740153918838361,-0.193265336407862,1.20999446543322,-1.85519910385834,5,3,5,3,3,4,1,4,3,4,5,5,5,5,5,4,4,3,5,1,1,4,5,5,5,1,1,3,2,3,1,1,2,3,4,5,5,5,1,3,2,5,5,3,3,5,5,5,5,4,5,3,3,5,5,5,5,1,4,5,5,4,3,5,5,1,5,1,5,4,4,5,1,5,5,2,5,5,1,5,5,5,1,5,1,2,5,4,2,3,2,5,4,3,5,1,5,3,5,4
0.521768233326145,1.35890099149169,1.14724623155108,2.1944495044065,-0.469002351654019,5,3,5,5,5,4,3,3,2,5,3,4,3,1,5,2,4,5,4,1,1,2,2,1,4,4,1,2,5,5,1,4,4,2,1,5,4,5,5,3,2,3,5,5,1,5,3,5,3,4,4,3,5,5,5,5,5,4,4,5,5,3,5,5,4,5,3,5,5,4,2,4,5,5,3,5,3,4,5,5,2,5,4,5,5,2,4,4,5,5,2,5,4,4,5,1,5,4,5,4
0.0823406706295196,0.325477884270723,-0.495483680424472,1.822342383112,-2.22680999526695,3,1,5,5,4,5,4,2,2,4,5,1,2,3,3,2,4,2,1,1,1,3,4,5,2,1,1,1,1,4,3,4,1,1,4,1,1,3,2,3,5,5,5,4,3,5,5,4,1,1,4,2,3,5,1,5,3,5,2,5,2,3,3,5,1,2,1,1,2,3,3,2,3,1,4,1,2,1,5,2,1,5,4,5,5,1,2,2,2,2,2,2,4,3,4,1,4,4,5,4
-0.428598758371823,0.788357568953566,-0.237990899497281,0.268020955757547,-0.590845349060925,1,3,4,2,2,2,1,1,1,5,1,2,3,1,3,2,1,4,4,1,1,4,1,3,2,2,2,3,3,4,1,1,3,2,1,3,1,2,2,3,4,3,3,3,2,1,2,3,4,2,3,1,3,5,4,5,1,1,1,5,5,1,4,1,3,1,1,2,2,3,2,5,1,1,2,1,1,1,1,3,3,5,4,5,5,2,4,4,2,2,2,1,3,3,2,2,4,4,3,5
1.45926909209815,0.705729629097233,-1.06916939662786,-0.562784319770768,-0.168842283250839,5,5,4,5,5,5,4,4,4,5,1,4,2,5,5,3,5,2,5,5,3,4,5,5,5,4,5,1,5,5,4,4,5,4,4,5,4,4,5,5,4,3,3,5,4,3,5,5,2,5,5,5,3,3,5,3,5,3,4,5,5,4,4,5,4,5,2,2,2,2,1,5,3,5,2,4,1,3,5,4,5,5,4,3,4,4,5,4,4,4,5,5,2,3,5,5,5,5,5,5
-0.705621915892731,-0.808448796052732,0.0468260656516847,-0.850312590513972,-0.670406531659618,4,3,2,5,1,5,1,1,1,4,1,4,2,1,3,1,2,2,2,1,1,1,1,2,2,2,3,3,2,1,3,4,3,2,1,3,3,2,3,3,3,2,2,1,2,2,3,5,1,1,1,1,2,1,1,2,1,1,1,1,3,2,4,2,1,2,1,2,5,2,1,5,3,5,3,1,1,3,1,3,1,1,2,1,1,1,1,4,2,2,2,1,1,2,1,1,4,1,3,3
-2.18011490949745,-1.1717970949737,0.140736516640655,0.870436823437534,1.1667458171281,1,1,1,2,1,4,3,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,4,5,1,1,2,1,3,1,1,5,1,2,1,3,1,1,1,1,1,1,1,3,2,1,1,1,1,1,3,1,1,3,4,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
-0.00931363539655526,-0.41425714278096,-1.77490252479288,-0.466124609651566,0.229182524884961,5,3,4,4,1,4,3,5,2,4,3,2,2,2,2,3,3,2,5,1,1,2,3,5,2,5,3,5,5,5,4,4,1,2,1,3,3,5,2,3,2,3,5,3,4,3,2,3,1,1,3,1,3,2,4,2,4,3,3,5,4,3,4,1,1,1,1,2,1,2,2,1,1,3,3,1,1,1,1,1,1,1,1,2,3,1,5,4,4,3,2,2,4,2,1,5,4,4,4,4
0.0154179949808227,0.618929856718137,-0.747516278337476,0.130631495891857,0.474977971912881,5,5,2,4,1,1,1,5,1,5,1,4,2,1,3,2,1,3,1,1,1,1,5,5,1,5,1,5,2,5,4,1,1,3,4,5,4,3,4,5,1,5,2,3,1,2,3,4,1,2,3,1,5,2,1,3,2,3,4,3,5,1,3,3,1,5,1,1,4,2,2,2,2,3,1,5,1,1,1,5,5,1,4,3,5,3,3,2,2,1,2,5,2,1,5,5,4,2,4,4
0.800447033174037,1.52634700569681,0.0408771467891158,-0.222031379283495,-0.84651842137264,5,4,5,5,5,3,5,1,3,3,5,2,2,5,3,5,3,5,1,2,1,5,5,2,5,4,1,2,5,5,3,4,4,3,4,4,2,5,1,3,2,3,5,3,3,3,2,5,5,2,4,5,3,5,5,3,3,5,1,5,5,4,5,5,5,5,1,2,5,3,2,4,5,5,5,1,5,2,5,5,5,5,4,5,5,5,5,5,4,4,5,5,4,3,5,5,5,5,5,5
-1.32634510212142,0.369374976691928,0.588373165512626,-1.03376226505159,1.03110338657574,1,3,1,3,1,4,1,4,1,1,1,4,2,1,3,1,1,1,2,1,1,1,2,1,1,5,1,5,4,3,3,1,1,5,1,4,1,2,3,3,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,2,1,4,1,1,1,1,3,2,1,2,2,5,1,1,1,3,1,1,2,1,1,2,1,3,1,3,1,2,3,2,1,2,1,1,1,3,2,1,2
0.474462561029236,0.121896781785615,-1.23183192410639,0.691611934424943,1.13534138429121,2,4,5,1,4,4,4,3,2,5,5,4,2,1,5,5,1,5,2,4,4,5,4,5,2,5,1,3,4,5,3,5,4,5,5,3,3,5,5,5,2,2,5,3,1,5,4,4,5,5,4,1,4,5,5,3,5,3,4,5,5,3,1,5,4,1,1,5,1,2,1,4,1,2,4,1,1,1,5,5,5,1,4,1,2,4,2,4,5,4,5,5,2,2,1,1,5,3,5,3
-0.724748863472344,0.165362224391501,-0.639514362233449,0.16338094462058,-0.333617510318879,4,3,4,3,1,1,3,3,2,4,1,2,3,1,2,1,3,3,1,1,1,1,2,1,2,2,1,1,1,1,3,3,5,1,1,3,1,2,1,1,2,1,1,1,4,3,2,5,1,1,3,1,3,2,1,3,1,3,1,1,2,4,1,1,1,1,1,3,1,3,2,1,1,1,3,4,2,1,1,3,1,1,1,2,5,1,1,4,2,4,2,1,2,1,1,5,3,1,3,4
-0.714169144721929,-0.22649923536877,-0.292009360314933,1.0387239790236,1.20739712910339,4,1,1,5,1,2,1,3,1,1,1,2,2,1,4,1,1,2,1,1,1,1,2,5,2,5,1,3,4,4,4,1,2,4,1,3,2,2,2,3,2,2,3,1,1,3,2,3,5,2,4,1,3,2,3,2,5,3,4,4,4,4,2,1,1,1,3,1,1,3,4,1,1,1,2,1,1,1,5,2,1,1,2,2,1,2,2,1,2,4,2,1,4,2,1,1,3,1,3,4
1.38509169819477,0.48379376175394,0.166460508585944,-1.25799696104999,0.789147245443071,5,4,4,4,5,3,3,4,3,5,5,4,4,4,5,5,3,5,4,5,5,5,5,5,5,2,1,5,2,5,4,5,5,4,5,5,5,5,4,5,5,4,5,4,3,2,3,2,3,2,3,4,4,5,5,3,5,3,4,5,5,5,5,5,5,5,5,4,5,5,2,5,3,5,4,1,5,2,5,5,5,1,4,5,5,2,5,5,5,5,5,5,4,3,5,5,4,5,5,4
2.4034888481251,0.328273985349006,-0.872458797234733,0.484291741112785,-1.29689379371065,5,5,5,4,5,4,5,5,3,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,1,3,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,3,5,5,1,5,5,4,5,5,5,3,4,2,4,5,2,5,4,5,4,2,5,3,5,5,5,1,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5
-0.445684734917945,0.412968370994197,0.718220407146114,-0.00765387047297482,-0.684599273828616,1,3,2,4,5,5,1,1,2,4,3,2,2,1,3,2,3,3,2,1,1,1,1,1,3,2,1,1,3,3,1,2,1,2,1,3,1,1,1,3,1,2,1,3,4,1,3,3,1,2,2,3,3,2,3,1,3,3,1,1,5,1,2,3,1,1,2,5,5,3,1,5,4,5,2,1,5,2,5,5,5,3,2,3,5,2,2,2,5,1,5,2,4,2,1,1,5,1,3,4
1.93662092101356,2.43355746263027,0.949483692138542,1.26298925605142,-0.380715663249548,5,5,5,5,5,4,5,3,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,4,4,5,4,5,3,3,5,5,5,5,3,5,3,5,5,5,3,5,5,5,5,5,5,3,5,5,5,4,3,5,5,5,5,3,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0.0967589055328839,1.57403344279298,0.726498337525343,0.724243701939715,-1.76255628814159,5,3,2,2,1,1,3,2,3,2,1,2,5,5,3,2,5,2,2,1,1,1,2,3,2,1,1,3,2,4,3,1,2,4,3,5,3,2,2,1,2,5,4,4,2,5,5,5,4,2,3,1,4,4,5,5,1,5,5,5,5,3,3,5,4,1,3,4,5,2,3,5,3,2,2,2,1,3,5,5,5,5,5,5,4,2,5,4,2,1,2,1,5,4,1,5,5,5,3,5
2.10266560903505,-0.0938223413863418,0.0231179447851014,0.0113432735559973,-0.550797903945407,5,5,5,4,5,5,4,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,4,5,4,5,5,3,5,5,5,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,4,5,5,4,5,3,5,5,1,2,4,5,3,5,3,5,5,5,5,5,4,5,5,4,5,3,5,5,1,5,5,5,4
0.742610186807505,0.380567159531853,1.76788494675358,-1.47576893225694,-0.954602275203425,5,4,4,5,5,4,5,4,3,4,5,2,4,1,3,2,2,5,4,4,1,3,5,2,3,4,1,3,2,3,5,3,3,2,5,5,2,5,3,3,2,2,2,5,2,1,3,5,1,1,3,5,3,1,3,4,4,3,1,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,4,5,5,4,5,5,5,5,4,5,5,1,4,4,3,4,4,5,4,3,1,5,4,5,4,5
-0.191903820355753,-0.324821172355343,1.08777082988195,-1.3608153563978,0.522871300674107,3,3,1,4,5,3,3,3,2,4,3,2,2,1,3,2,3,2,2,1,2,4,2,5,5,5,1,3,5,4,5,5,1,4,3,3,4,5,2,3,2,1,1,3,4,3,1,2,1,1,2,4,4,1,4,3,2,1,1,1,5,4,2,5,5,1,5,4,5,5,3,5,4,5,3,1,3,2,5,5,1,3,4,2,3,2,4,4,3,1,2,5,2,2,1,1,5,1,3,5
-0.546948181271058,-0.228449864167685,0.0299079999730361,1.28303420306234,0.822622253494582,5,3,4,4,1,1,3,1,1,4,1,4,2,1,5,2,4,2,1,1,1,4,2,4,4,3,1,4,5,5,2,1,5,3,3,5,1,5,1,3,2,2,5,3,1,2,2,5,1,2,3,1,4,3,4,3,5,4,4,3,3,3,5,4,1,5,2,1,5,2,1,2,3,1,3,1,2,1,5,5,2,5,1,3,1,1,1,4,1,3,2,1,1,1,1,1,4,4,4,3
0.601865978570095,0.602661001334791,0.923324053478067,1.79371856752326,1.58946263216669,5,4,5,5,3,1,4,5,2,4,3,4,2,4,3,5,1,5,2,1,1,5,5,5,5,4,5,5,4,5,4,5,2,4,5,5,3,5,4,3,5,5,5,5,4,5,2,5,5,5,4,5,5,5,5,3,5,3,2,5,5,5,4,5,5,5,5,2,5,4,2,5,5,1,4,1,5,5,5,5,2,5,2,5,4,5,4,4,2,1,2,5,3,3,5,2,5,4,4,5
-0.376303612739087,0.503150698436002,0.314227517128265,0.67223238139973,-1.11116962201054,3,3,4,4,5,5,4,1,2,4,3,2,2,1,5,2,3,2,2,1,1,1,2,2,4,2,1,2,4,1,1,4,1,1,1,1,2,2,1,3,2,3,5,3,4,5,2,3,1,1,1,1,3,2,1,4,5,3,4,5,5,3,3,5,1,5,3,5,4,4,2,1,5,1,2,1,1,4,4,2,1,5,2,5,3,1,1,4,2,4,4,1,2,3,1,1,4,2,3,4
0.976081526232408,-1.30540008812362,1.28218877177925,-1.79938022140967,-1.47103265023619,5,3,2,4,3,4,4,3,4,5,3,4,2,1,5,5,5,5,2,5,5,4,4,1,5,2,5,1,3,1,1,4,4,5,3,5,2,5,5,3,2,2,5,4,3,1,2,5,4,2,3,1,3,2,5,3,3,1,1,5,5,5,5,5,5,5,5,5,2,5,3,5,5,5,5,5,5,4,5,5,2,1,2,2,3,5,5,4,5,3,2,5,3,3,1,1,4,2,3,2
-0.597982569209052,0.539191770073623,1.40726048236119,-2.48557512954487,0.189522248352469,1,3,2,4,1,2,1,3,1,4,1,2,3,1,3,2,3,1,2,1,1,1,1,3,5,4,1,5,4,1,3,1,4,3,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,4,1,1,1,4,3,1,5,5,3,1,3,4,4,5,3,5,3,2,2,1,5,4,5,5,1,5,2,3,4,1,1,3,3,2,2,1,4,3,1,1,4,2,3,2
1.62302262966672,-1.08055977433903,-0.0461249203964234,-0.0137709927770561,0.0321529033946609,5,4,4,4,5,4,5,1,3,5,5,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,5,4,5,5,5,3,5,5,5,2,3,4,5,5,4,5,4,4,5,5,4,2,4,5,5,5,5,5,5,5,5,3,4,4,3,2,5,3,5,5,5,5,4,5,5,5,5,4,3,5,5,5,5,2,5,2,5,2,4,4,2,5,4,5,5
-0.879920748067447,0.760516653648689,-1.22457320086119,0.786689305042822,-0.363046606336347,1,2,5,4,3,1,3,3,2,4,1,4,2,1,3,1,1,2,1,2,1,1,1,2,2,4,1,1,5,3,3,1,4,2,1,1,4,1,1,2,3,3,5,3,3,4,5,3,3,3,1,3,4,2,1,5,3,2,1,5,4,1,4,1,3,1,1,1,4,2,2,2,4,1,1,1,1,1,1,1,2,1,2,3,2,2,1,1,1,3,2,1,4,1,1,2,4,2,3,1
0.889517779658374,-0.42238706822077,-0.513693820656735,-0.423415774773904,0.806254892238801,5,5,4,3,2,4,3,3,3,4,1,4,5,4,3,1,1,5,2,4,3,5,5,5,5,5,5,5,5,5,3,5,4,2,4,5,3,5,5,3,4,3,5,4,1,2,2,5,5,2,3,5,4,5,2,4,5,5,2,4,5,2,5,5,5,5,1,3,5,2,1,4,3,1,4,5,1,4,5,5,5,1,2,3,3,1,4,4,3,4,2,5,1,3,5,1,4,5,3,4
0.829834788712628,-0.00169464221415216,2.66309941450657,0.0980163661460359,-0.199972398326073,5,4,4,3,5,1,4,4,4,5,3,4,5,1,5,2,3,2,4,5,3,5,5,5,5,5,5,3,5,5,2,4,5,5,4,5,4,5,5,3,3,5,5,5,2,3,5,3,5,5,3,5,3,5,5,3,3,3,1,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,5,5,5,5,4,2,3,5,4,4,2,1,5,4,5,4
-0.499587255869905,-0.744118487990407,0.578473518293734,-0.73495494624419,1.11892663136138,1,3,1,4,3,5,1,1,2,4,1,2,2,1,5,3,4,1,2,1,1,1,2,1,2,4,1,1,5,5,3,1,2,2,1,5,3,2,3,4,1,2,2,1,1,4,5,3,1,1,3,4,3,2,1,3,1,1,5,1,5,4,3,5,1,5,3,4,5,4,3,1,3,1,2,4,1,1,1,3,1,3,2,1,3,1,4,2,1,3,2,1,1,2,1,1,4,1,1,3
0.901455268586092,-1.62644698753053,-0.754516491936307,0.364239740777486,-2.07922794119844,5,5,5,1,3,5,4,3,2,4,5,5,5,5,5,3,3,4,2,4,3,1,5,4,2,1,1,5,4,3,3,4,5,3,2,5,3,5,2,3,5,4,5,4,4,5,5,5,3,4,3,1,5,5,5,5,5,4,5,5,5,2,4,5,1,1,3,2,5,5,2,3,3,5,5,5,1,2,5,1,5,3,4,1,3,1,2,5,4,5,4,4,2,2,1,5,3,4,3,5
0.172219573569016,1.56419395577885,0.253617803285146,1.61231256359156,1.56516080007965,5,3,4,5,5,1,3,2,3,4,1,4,4,1,5,2,3,4,1,4,1,4,2,5,5,5,4,5,5,5,4,3,3,4,5,4,4,5,5,5,4,5,5,5,4,4,5,5,1,4,3,4,5,5,5,5,5,3,3,1,5,3,5,4,5,1,5,3,2,1,2,1,5,5,2,1,2,3,5,4,5,3,5,3,3,5,4,5,2,5,5,5,4,3,5,2,4,5,4,4
-0.453716223799013,-0.855257715274843,1.06075613002424,0.219295121038531,1.8601729308681,5,2,1,5,1,1,1,3,1,4,1,4,2,1,3,3,1,2,2,2,1,1,4,5,5,5,3,5,4,5,1,1,4,4,3,3,4,2,5,3,4,3,2,1,1,1,2,4,3,1,3,1,5,1,1,1,3,3,4,1,5,4,4,4,5,5,5,1,5,1,3,5,5,2,2,5,2,3,1,2,1,1,2,3,1,1,1,4,2,1,2,1,2,2,1,1,3,2,3,3
0.279818335261383,1.60956624364394,0.898816872626619,-0.952368388120745,0.110295961964355,5,4,1,5,3,1,4,3,3,2,2,4,3,4,3,2,3,5,1,1,1,3,2,2,5,4,5,5,5,5,3,1,2,4,5,3,3,5,4,3,4,2,2,3,4,1,5,4,1,1,3,1,1,5,2,4,1,3,1,1,5,3,4,5,3,2,5,3,5,5,2,2,4,5,3,5,5,1,5,3,5,3,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5
